"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-01","0.00","0.0","0.0",,"53","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-02","0.00","0.0","0.0",,"55","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-03","0.00","0.0","0.0",,"64","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-04","0.00","0.0","0.0",,"71","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-05","0.00","0.0","0.0",,"76","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-06","0.00","0.0","0.0",,"76","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-07","0.00","0.0","0.0",,"80","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-08","0.00","0.0","0.0",,"81","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-09","0.00","0.0","0.0",,"83","55"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-10","0.01","0.0","0.0",,"69","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-11","0.08","0.0","0.0",,"53","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-12","0.00","0.0","0.0",,"63","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-13","0.00","0.0","0.0",,"66","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-14","0.00","0.0","0.0",,"69","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-15","0.00","0.0","0.0",,"59","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-16","0.00","0.0","0.0",,"72","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-17","0.00","0.0","0.0",,"72","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-18","0.00","0.0","0.0",,"76","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-19","0.00","0.0","0.0",,"65","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-20","0.00","0.0","0.0",,"64","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-21","2.05","0.0","0.0",,"65","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-22","0.31","0.0","0.0",,"66","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-23","0.00","0.0","0.0",,"59","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-24","0.00","0.0","0.0",,"59","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-25","0.00","0.0","0.0",,"53","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-26","0.04","0.0","0.0",,"51","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-27","0.00","0.0","0.0",,"58","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-28","0.00","0.0","0.0",,"54","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-29","0.00","0.0","0.0",,"49","23"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-11-30","0.00","0.0","0.0",,"61","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-01","0.12","0.0","0.0",,"60","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-02","0.01","0.0","0.0",,"68","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-03","0.07","0.0","0.0",,"72","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-04","0.00","0.0","0.0",,"66","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-05","0.00","0.0","0.0",,"59","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-06","0.00","0.0","0.0",,"55","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-07","0.00","0.0","0.0",,"54","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-08","0.00","0.0","0.0",,"64","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-09","0.03","0.0","0.0",,"60","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-10","2.12","0.0","0.0",,"63","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-11","0.07","0.0","0.0",,"50","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-12","0.00","0.0","0.0",,"52","27"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-13","0.00","0.0","0.0",,"61","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-14","0.00","0.0","0.0",,"55","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-15","0.00","0.0","0.0",,"59","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-16","0.00","0.0","0.0",,"59","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-17","1.44","0.0","0.0",,"53","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-18","0.00","0.0","0.0",,"58","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-19","0.00","0.0","0.0",,"46","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-20","0.00","0.0","0.0",,"51","23"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-21","0.00","0.0","0.0",,"60","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-22","0.00","0.0","0.0",,"58","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-23","0.00","0.0","0.0",,"63","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-24","0.00","0.0","0.0",,"67","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-25","0.55","0.0","0.0",,"61","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-26","1.80","0.0","0.0",,"59","55"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-27","0.11","0.0","0.0",,"60","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-28","0.00","0.0","0.0",,"58","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-29","0.00","0.0","0.0",,"48","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-30","0.00","0.0","0.0",,"52","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2023-12-31","0.00","0.0","0.0",,"53","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-01","0.00","0.0","0.0",,"54","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-02","0.00","0.0","0.0",,"53","27"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-03","0.00","0.0","0.0",,"48","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-04","0.00","0.0","0.0",,"53","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-05","0.00","0.0","0.0",,"46","24"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-06","1.08","0.0","0.0",,"49","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-07","0.00","0.0","0.0",,"56","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-08","0.00","0.0","0.0",,"49","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-09","2.53","0.0","0.0",,"63","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-10","0.01","0.0","0.0",,"51","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-11","0.00","0.0","0.0",,"59","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-12","0.90","0.0","0.0",,"58","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-13","0.00","0.0","0.0",,"52","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-14","0.00","0.0","0.0",,"57","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-15","0.00","0.0","0.0",,"58","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-16","0.16","0.0","0.0",,"45","25"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-17","0.00","0.0","0.0",,"39","18"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-18","0.00","0.0","0.0",,"51","25"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-19","0.00","0.0","0.0",,"53","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-20","0.00","0.0","0.0",,"34","20"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-21","0.00","0.0","0.0",,"41","13"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-22","0.00","0.0","0.0",,"50","20"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-23","0.01","0.0","0.0",,"52","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-24","0.34","0.0","0.0",,"64","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-25","0.58","0.0","0.0",,"66","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-26","0.00","0.0","0.0",,"72","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-27","1.66","0.0","0.0",,"64","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-28","0.00","0.0","0.0",,"64","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-29","0.00","0.0","0.0",,"60","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-30","0.00","0.0","0.0",,"56","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-01-31","0.01","0.0","0.0",,"54","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-01","0.00","0.0","0.0",,"59","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-02","0.00","0.0","0.0",,"69","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-03","0.00","0.0","0.0",,"56","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-04","0.00","0.0","0.0",,"54","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-05","0.00","0.0","0.0",,"61","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-06","0.00","0.0","0.0",,"56","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-07","0.00","0.0","0.0",,"56","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-08","0.00","0.0","0.0",,"57","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-09","0.00","0.0","0.0",,"61","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-10","0.02","0.0","0.0",,"70","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-11","0.07","0.0","0.0",,"65","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-12","0.50","0.0","0.0",,"60","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-13","0.00","0.0","0.0",,"60","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-14","0.00","0.0","0.0",,"65","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-15","0.00","0.0","0.0",,"68","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-16","0.00","0.0","0.0",,"61","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-17","0.00","0.0","0.0",,"57","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-18","0.00","0.0","0.0",,"49","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-19","0.00","0.0","0.0",,"59","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-20","0.00","0.0","0.0",,"59","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-21","0.00","0.0","0.0",,"60","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-22","0.00","0.0","0.0",,"66","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-23","0.22","0.0","0.0",,"64","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-24","0.00","0.0","0.0",,"61","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-25","0.00","0.0","0.0",,"56","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-26","0.00","0.0","0.0",,"72","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-27","0.12","0.0","0.0",,"67","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-28","0.01","0.0","0.0",,"71","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-02-29","0.00","0.0","0.0",,"54","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-01","1.19","0.0","0.0",,"47","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-02","0.02","0.0","0.0",,"66","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-03","0.00","0.0","0.0",,"67","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-04","0.00","0.0","0.0",,"73","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-05","0.02","0.0","0.0",,"72","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-06","0.56","0.0","0.0",,"61","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-07","0.00","0.0","0.0",,"73","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-08","0.01","0.0","0.0",,"62","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-09","1.06","0.0","0.0",,"60","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-10","0.00","0.0","0.0",,"61","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-11","0.00","0.0","0.0",,"65","33"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-12","0.00","0.0","0.0",,"73","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-13","0.00","0.0","0.0",,"76","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-14","0.00","0.0","0.0",,"82","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-15","0.55","0.0","0.0",,"66","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-16","0.00","0.0","0.0",,"75","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-17","0.00","0.0","0.0",,"74","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-18","0.00","0.0","0.0",,"61","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-19","0.00","0.0","0.0",,"59","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-20","0.00","0.0","0.0",,"75","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-21","0.00","0.0","0.0",,"73","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-22","0.62","0.0","0.0",,"61","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-23","0.42","0.0","0.0",,"69","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-24","0.00","0.0","0.0",,"59","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-25","0.00","0.0","0.0",,"61","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-26","0.19","0.0","0.0",,"64","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-27","0.54","0.0","0.0",,"57","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-28","0.00","0.0","0.0",,"69","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-29","0.00","0.0","0.0",,"74","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-30","0.00","0.0","0.0",,"78","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-03-31","0.00","0.0","0.0",,"84","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-01","0.00","0.0","0.0",,"82","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-02","0.00","0.0","0.0",,"84","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-03","0.32","0.0","0.0",,"76","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-04","0.00","0.0","0.0",,"60","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-05","0.00","0.0","0.0",,"64","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-06","0.00","0.0","0.0",,"66","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-07","0.00","0.0","0.0",,"68","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-08","0.00","0.0","0.0",,"76","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-09","0.22","0.0","0.0",,"63","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-10","0.13","0.0","0.0",,"77","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-11","0.06","0.0","0.0",,"76","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-12","0.16","0.0","0.0",,"71","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-13","0.00","0.0","0.0",,"76","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-14","0.00","0.0","0.0",,"85","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-15","0.00","0.0","0.0",,"88","55"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-16","0.00","0.0","0.0",,"88","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-17","0.00","0.0","0.0",,"81","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-18","0.00","0.0","0.0",,"89","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-19","0.19","0.0","0.0",,"87","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-20","0.17","0.0","0.0",,"83","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-21","0.33","0.0","0.0",,"64","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-22","0.00","0.0","0.0",,"63","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-23","0.00","0.0","0.0",,"73","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-24","0.00","0.0","0.0",,"75","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-25","0.00","0.0","0.0",,"77","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-26","0.00","0.0","0.0",,"67","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-27","0.00","0.0","0.0",,"76","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-28","0.00","0.0","0.0",,"76","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-29","0.00","0.0","0.0",,"79","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-04-30","0.01","0.0","0.0",,"79","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-01","0.00","0.0","0.0",,"85","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-02","0.00","0.0","0.0",,"89","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-03","0.00","0.0","0.0",,"87","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-04","0.77","0.0","0.0",,"73","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-05","0.39","0.0","0.0",,"81","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-06","0.02","0.0","0.0",,"80","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-07","0.28","0.0","0.0",,"84","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-08","0.80","0.0","0.0",,"87","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-09","0.84","0.0","0.0",,"75","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-10","0.01","0.0","0.0",,"83","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-11","0.00","0.0","0.0",,"75","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-12","0.00","0.0","0.0",,"80","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-13","0.02","0.0","0.0",,"76","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-14","2.09","0.0","0.0",,"71","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-15","1.38","0.0","0.0",,"78","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-16","0.00","0.0","0.0",,"83","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-17","0.20","0.0","0.0",,"80","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-18","0.00","0.0","0.0",,"79","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-19","0.00","0.0","0.0",,"76","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-20","0.00","0.0","0.0",,"83","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-21","0.00","0.0","0.0",,"85","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-22","0.00","0.0","0.0",,"87","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-23","0.12","0.0","0.0",,"88","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-24","0.01","0.0","0.0",,"89","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-25","0.41","0.0","0.0",,"85","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-26","0.00","0.0","0.0",,"89","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-27","0.00","0.0","0.0",,"85","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-28","0.00","0.0","0.0",,"87","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-29","0.00","0.0","0.0",,"85","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-30","0.00","0.0","0.0",,"80","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-05-31","0.00","0.0","0.0",,"77","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-01","0.00","0.0","0.0",,"81","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-02","0.08","0.0","0.0",,"77","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-03","0.00","0.0","0.0",,"84","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-04","0.73","0.0","0.0",,"88","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-05","0.00","0.0","0.0",,"84","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-06","0.02","0.0","0.0",,"89","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-07","0.00","0.0","0.0",,"89","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-08","0.00","0.0","0.0",,"86","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-09","0.04","0.0","0.0",,"88","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-10","0.00","0.0","0.0",,"85","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-11","0.00","0.0","0.0",,"86","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-12","0.00","0.0","0.0",,"88","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-13","0.00","0.0","0.0",,"90","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-14","0.00","0.0","0.0",,"93","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-15","0.00","0.0","0.0",,"92","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-16","0.12","0.0","0.0",,"90","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-17","0.00","0.0","0.0",,"89","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-18","0.00","0.0","0.0",,"88","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-19","0.00","0.0","0.0",,"88","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-20","0.00","0.0","0.0",,"89","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-21","0.00","0.0","0.0",,"91","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-22","0.00","0.0","0.0",,"94","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2024-06-23","0.00","0.0","0.0",,"95","75"
